cuda:0
bitflip_projchi
privacy level = 0.5
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(10.1048, device='cuda:0')
pval: 0.4930000305175781 -- 195th test, time elapsed 3.362269878387451 -- emperical power so far: 0.15897435897435896
tensor(11.5592, device='cuda:0')
pval: 0.013000000268220901 -- 196th test, time elapsed 3.373504161834717 -- emperical power so far: 0.16326530612244897
tensor(2.2390, device='cuda:0')
pval: 0.527999997138977 -- 197th test, time elapsed 3.2927727699279785 -- emperical power so far: 0.16243654822335024
tensor(0.6644, device='cuda:0')
pval: 0.8950000405311584 -- 198th test, time elapsed 3.431831121444702 -- emperical power so far: 0.16161616161616163
tensor(5.8404, device='cuda:0')
pval: 0.09700000286102295 -- 199th test, time elapsed 3.3892858028411865 -- emperical power so far: 0.16080402010050251
tensor(2.8331, device='cuda:0')
pval: 0.4310000240802765 -- 200th test, time elapsed 3.405641555786133 -- emperical power so far: 0.16
683.0076041221619


#########################################
sample size = 4000
tensor(8.5057, device='cuda:0')
pval: 0.032999999821186066 -- 1th test, time elapsed 3.7160942554473877 -- emperical power so far: 1.0
tensor(1.5994, device='cuda:0')
pval: 0.6520000100135803 -- 2th test, time elapsed 3.6644320487976074 -- emperical power so far: 0.5
tensor(10.9222, device='cuda:0')
pval: 0.01600000075995922 -- 3th test, time elapsed 3.667181968688965 -- emperical power so far: 0.6666666666666666
tensor(15.3292, device='cuda:0')
pval: 0.003000000026077032 -- 4th test, time elapsed 3.6877927780151367 -- emperical power so far: 0.75
tensor(3.0650, device='cuda:0')
pval: 0.34800001978874207 -- 5th test, time elapsed 3.7620415687561035 -- emperical power so far: 0.6
tensor(7.3469, device='cuda:0')
pval: 0.06599999964237213 -- 6th test, time elapsed 3.7799642086029053 -- emperical power so far: 0.5
tensor(2.0891, device='cuda:0')
pval: 0.5750000476837158 -- 7th test, time elapsed 3.6782143115997314 -- emperical power so far: 0.42857142857142855
tensor(7.1295, device='cuda:0')
pval: 0.07200000435113907 -- 8th test, time elapsed 3.6605224609375 -- emperical power so far: 0.375
tensor(2.2252, device='cuda:0')
pval: 0.5360000133514404 -- 9th test, time elapsed 3.743338108062744 -- emperical power so far: 0.3333333333333333
tensor(2.1850, device='cuda:0')
pval: 0.5180000066757202 -- 10th test, time elapsed 3.7989909648895264 -- emperical power so far: 0.3
tensor(0.5618, device='cuda:0')
pval: 0.8980000615119934 -- 11th test, time elapsed 3.6747355461120605 -- emperical power so far: 0.2727272727272727
tensor(3.1959, device='cuda:0')
pval: 0.3750000298023224 -- 12th test, time elapsed 3.627957582473755 -- emperical power so far: 0.25
tensor(8.5194, device='cuda:0')
pval: 0.0430000014603138 -- 13th test, time elapsed 3.619473934173584 -- emperical power so far: 0.3076923076923077
tensor(9.3786, device='cuda:0')
pval: 0.02500000037252903 -- 14th test, time elapsed 3.737546682357788 -- emperical power so far: 0.35714285714285715
tensor(7.8963, device='cuda:0')
pval: 0.03700000047683716 -- 15th test, time elapsed 3.70932674407959 -- emperical power so far: 0.4
tensor(0.8203, device='cuda:0')
pval: 0.8420000672340393 -- 16th test, time elapsed 3.7580978870391846 -- emperical power so far: 0.375
tensor(10.6187, device='cuda:0')
pval: 0.009000000543892384 -- 17th test, time elapsed 3.770864963531494 -- emperical power so far: 0.4117647058823529
tensor(5.6529, device='cuda:0')
pval: 0.1300000101327896 -- 18th test, time elapsed 3.6942315101623535 -- emperical power so far: 0.3888888888888889
tensor(2.1098, device='cuda:0')
pval: 0.5649999976158142 -- 19th test, time elapsed 3.679753541946411 -- emperical power so far: 0.3684210526315789
tensor(2.9700, device='cuda:0')
pval: 0.38200002908706665 -- 20th test, time elapsed 3.6738181114196777 -- emperical power so far: 0.35
tensor(11.6177, device='cuda:0')
pval: 0.01100000087171793 -- 21th test, time elapsed 3.7796125411987305 -- emperical power so far: 0.38095238095238093
tensor(2.2659, device='cuda:0')
pval: 0.5320000052452087 -- 22th test, time elapsed 3.832942247390747 -- emperical power so far: 0.36363636363636365
tensor(2.8371, device='cuda:0')
pval: 0.39000001549720764 -- 23th test, time elapsed 3.6726601123809814 -- emperical power so far: 0.34782608695652173
tensor(2.5238, device='cuda:0')
pval: 0.4580000340938568 -- 24th test, time elapsed 3.624798059463501 -- emperical power so far: 0.3333333333333333
tensor(6.7732, device='cuda:0')
pval: 0.09000000357627869 -- 25th test, time elapsed 3.6140058040618896 -- emperical power so far: 0.32
tensor(3.4462, device='cuda:0')
pval: 0.32600000500679016 -- 26th test, time elapsed 3.6808385848999023 -- emperical power so far: 0.3076923076923077
tensor(7.4217, device='cuda:0')
pval: 0.07500000298023224 -- 27th test, time elapsed 3.6490156650543213 -- emperical power so far: 0.2962962962962963
tensor(12.4675, device='cuda:0')
pval: 0.00800000037997961 -- 28th test, time elapsed 3.631000518798828 -- emperical power so far: 0.32142857142857145
tensor(10.5113, device='cuda:0')
pval: 0.013000000268220901 -- 29th test, time elapsed 3.6474084854125977 -- emperical power so far: 0.3448275862068966
tensor(8.2962, device='cuda:0')
pval: 0.05000000074505806 -- 30th test, time elapsed 3.6989216804504395 -- emperical power so far: 0.3333333333333333
tensor(6.3180, device='cuda:0')
pval: 0.0990000069141388 -- 31th test, time elapsed 3.6388492584228516 -- emperical power so far: 0.3225806451612903
tensor(0.4134, device='cuda:0')
pval: 0.9430000185966492 -- 32th test, time elapsed 3.636013984680176 -- emperical power so far: 0.3125
tensor(2.6687, device='cuda:0')
pval: 0.4580000340938568 -- 33th test, time elapsed 3.650211811065674 -- emperical power so far: 0.30303030303030304
tensor(15.0815, device='cuda:0')
pval: 0.003000000026077032 -- 34th test, time elapsed 3.6424005031585693 -- emperical power so far: 0.3235294117647059
tensor(3.0944, device='cuda:0')
pval: 0.34200000762939453 -- 35th test, time elapsed 3.6268153190612793 -- emperical power so far: 0.3142857142857143
tensor(0.3225, device='cuda:0')
pval: 0.9510000348091125 -- 36th test, time elapsed 3.661868095397949 -- emperical power so far: 0.3055555555555556
tensor(7.6598, device='cuda:0')
pval: 0.04800000041723251 -- 37th test, time elapsed 3.627284526824951 -- emperical power so far: 0.32432432432432434
tensor(6.8270, device='cuda:0')
pval: 0.09300000220537186 -- 38th test, time elapsed 3.6839821338653564 -- emperical power so far: 0.3157894736842105
tensor(5.6727, device='cuda:0')
pval: 0.12000000476837158 -- 39th test, time elapsed 3.7471861839294434 -- emperical power so far: 0.3076923076923077
tensor(5.9169, device='cuda:0')
pval: 0.12400000542402267 -- 40th test, time elapsed 3.848975896835327 -- emperical power so far: 0.3
tensor(9.8012, device='cuda:0')
pval: 0.021000001579523087 -- 41th test, time elapsed 3.811910390853882 -- emperical power so far: 0.3170731707317073
tensor(1.3670, device='cuda:0')
pval: 0.7220000624656677 -- 42th test, time elapsed 3.696835517883301 -- emperical power so far: 0.30952380952380953
tensor(1.0361, device='cuda:0')
pval: 0.7950000166893005 -- 43th test, time elapsed 3.617966651916504 -- emperical power so far: 0.3023255813953488
tensor(2.6631, device='cuda:0')
pval: 0.4310000240802765 -- 44th test, time elapsed 3.6645047664642334 -- emperical power so far: 0.29545454545454547
tensor(1.8121, device='cuda:0')
pval: 0.5920000076293945 -- 45th test, time elapsed 3.6448276042938232 -- emperical power so far: 0.28888888888888886
tensor(7.9509, device='cuda:0')
pval: 0.05000000074505806 -- 46th test, time elapsed 3.6362195014953613 -- emperical power so far: 0.2826086956521739
tensor(1.8380, device='cuda:0')
pval: 0.6040000319480896 -- 47th test, time elapsed 3.6011874675750732 -- emperical power so far: 0.2765957446808511
tensor(0.0704, device='cuda:0')
pval: 0.9960000514984131 -- 48th test, time elapsed 3.6139988899230957 -- emperical power so far: 0.2708333333333333
tensor(3.0610, device='cuda:0')
pval: 0.38200002908706665 -- 49th test, time elapsed 3.704429864883423 -- emperical power so far: 0.2653061224489796
tensor(3.4348, device='cuda:0')
pval: 0.33400002121925354 -- 50th test, time elapsed 3.8143246173858643 -- emperical power so far: 0.26
tensor(12.5185, device='cuda:0')
pval: 0.005000000353902578 -- 51th test, time elapsed 3.839437484741211 -- emperical power so far: 0.27450980392156865
tensor(7.5637, device='cuda:0')
pval: 0.05700000375509262 -- 52th test, time elapsed 3.7930550575256348 -- emperical power so far: 0.2692307692307692
tensor(4.0426, device='cuda:0')
pval: 0.25200000405311584 -- 53th test, time elapsed 3.742602825164795 -- emperical power so far: 0.2641509433962264
tensor(9.2529, device='cuda:0')
pval: 0.023000001907348633 -- 54th test, time elapsed 3.6995136737823486 -- emperical power so far: 0.2777777777777778
tensor(1.9366, device='cuda:0')
pval: 0.5910000205039978 -- 55th test, time elapsed 3.7390940189361572 -- emperical power so far: 0.2727272727272727
tensor(7.3120, device='cuda:0')
pval: 0.06200000271201134 -- 56th test, time elapsed 3.7049307823181152 -- emperical power so far: 0.26785714285714285
tensor(3.0206, device='cuda:0')
pval: 0.36500000953674316 -- 57th test, time elapsed 3.7348551750183105 -- emperical power so far: 0.2631578947368421
tensor(4.3631, device='cuda:0')
pval: 0.25200000405311584 -- 58th test, time elapsed 3.7703890800476074 -- emperical power so far: 0.25862068965517243
tensor(6.0941, device='cuda:0')
pval: 0.10700000822544098 -- 59th test, time elapsed 3.803781270980835 -- emperical power so far: 0.2542372881355932
tensor(2.3422, device='cuda:0')
pval: 0.492000013589859 -- 60th test, time elapsed 3.5550358295440674 -- emperical power so far: 0.25
tensor(18.4706, device='cuda:0')
pval: 0.0010000000474974513 -- 61th test, time elapsed 3.6654438972473145 -- emperical power so far: 0.26229508196721313
tensor(2.8408, device='cuda:0')
pval: 0.4220000207424164 -- 62th test, time elapsed 3.7239222526550293 -- emperical power so far: 0.25806451612903225
tensor(6.6990, device='cuda:0')
pval: 0.0950000062584877 -- 63th test, time elapsed 3.7951951026916504 -- emperical power so far: 0.25396825396825395
tensor(0.3659, device='cuda:0')
pval: 0.9510000348091125 -- 64th test, time elapsed 3.7689971923828125 -- emperical power so far: 0.25
tensor(5.2348, device='cuda:0')
pval: 0.1720000058412552 -- 65th test, time elapsed 3.7593984603881836 -- emperical power so far: 0.24615384615384617
tensor(4.4311, device='cuda:0')
pval: 0.22600001096725464 -- 66th test, time elapsed 3.6810050010681152 -- emperical power so far: 0.24242424242424243
tensor(8.3318, device='cuda:0')
pval: 0.05700000375509262 -- 67th test, time elapsed 3.7115397453308105 -- emperical power so far: 0.23880597014925373
tensor(7.0415, device='cuda:0')
pval: 0.08300000429153442 -- 68th test, time elapsed 3.767982244491577 -- emperical power so far: 0.23529411764705882
tensor(6.8347, device='cuda:0')
pval: 0.08300000429153442 -- 69th test, time elapsed 3.798819065093994 -- emperical power so far: 0.2318840579710145
tensor(8.1986, device='cuda:0')
pval: 0.04500000178813934 -- 70th test, time elapsed 3.7831146717071533 -- emperical power so far: 0.24285714285714285
tensor(6.3775, device='cuda:0')
pval: 0.09400000423192978 -- 71th test, time elapsed 3.696040153503418 -- emperical power so far: 0.23943661971830985
tensor(0.2571, device='cuda:0')
pval: 0.968000054359436 -- 72th test, time elapsed 3.689420461654663 -- emperical power so far: 0.2361111111111111
tensor(0.8271, device='cuda:0')
pval: 0.8440000414848328 -- 73th test, time elapsed 3.7301526069641113 -- emperical power so far: 0.2328767123287671
tensor(1.0911, device='cuda:0')
pval: 0.7980000376701355 -- 74th test, time elapsed 3.727444648742676 -- emperical power so far: 0.22972972972972974
tensor(7.3704, device='cuda:0')
pval: 0.06599999964237213 -- 75th test, time elapsed 3.7201895713806152 -- emperical power so far: 0.22666666666666666
tensor(3.1598, device='cuda:0')
pval: 0.35600000619888306 -- 76th test, time elapsed 3.7810308933258057 -- emperical power so far: 0.2236842105263158
tensor(12.8539, device='cuda:0')
pval: 0.009000000543892384 -- 77th test, time elapsed 3.8861427307128906 -- emperical power so far: 0.23376623376623376
tensor(9.9532, device='cuda:0')
pval: 0.018000001087784767 -- 78th test, time elapsed 3.7843265533447266 -- emperical power so far: 0.24358974358974358
tensor(9.5311, device='cuda:0')
pval: 0.021000001579523087 -- 79th test, time elapsed 3.727854013442993 -- emperical power so far: 0.25316455696202533
tensor(2.1980, device='cuda:0')
pval: 0.5550000071525574 -- 80th test, time elapsed 3.7163586616516113 -- emperical power so far: 0.25
tensor(2.7136, device='cuda:0')
pval: 0.4360000193119049 -- 81th test, time elapsed 3.69997501373291 -- emperical power so far: 0.24691358024691357
tensor(4.0738, device='cuda:0')
pval: 0.26100000739097595 -- 82th test, time elapsed 3.7201054096221924 -- emperical power so far: 0.24390243902439024
tensor(5.7093, device='cuda:0')
pval: 0.12300000339746475 -- 83th test, time elapsed 3.6564137935638428 -- emperical power so far: 0.24096385542168675
tensor(11.3897, device='cuda:0')
pval: 0.012000000104308128 -- 84th test, time elapsed 3.5581843852996826 -- emperical power so far: 0.25
tensor(2.9027, device='cuda:0')
pval: 0.40700000524520874 -- 85th test, time elapsed 3.5708565711975098 -- emperical power so far: 0.24705882352941178
tensor(2.5728, device='cuda:0')
pval: 0.44600000977516174 -- 86th test, time elapsed 3.5523104667663574 -- emperical power so far: 0.2441860465116279
tensor(0.3745, device='cuda:0')
pval: 0.9380000233650208 -- 87th test, time elapsed 3.5676002502441406 -- emperical power so far: 0.2413793103448276
tensor(4.7949, device='cuda:0')
pval: 0.20400001108646393 -- 88th test, time elapsed 3.5511744022369385 -- emperical power so far: 0.23863636363636365
tensor(2.2752, device='cuda:0')
pval: 0.51500004529953 -- 89th test, time elapsed 3.61932373046875 -- emperical power so far: 0.23595505617977527
tensor(10.8441, device='cuda:0')
pval: 0.012000000104308128 -- 90th test, time elapsed 3.65569806098938 -- emperical power so far: 0.24444444444444444
tensor(10.8681, device='cuda:0')
pval: 0.017000000923871994 -- 91th test, time elapsed 3.626718282699585 -- emperical power so far: 0.25274725274725274
tensor(2.7362, device='cuda:0')
pval: 0.4400000274181366 -- 92th test, time elapsed 3.5169365406036377 -- emperical power so far: 0.25
tensor(0.0445, device='cuda:0')
pval: 0.9970000386238098 -- 93th test, time elapsed 3.5269508361816406 -- emperical power so far: 0.24731182795698925
tensor(0.9596, device='cuda:0')
pval: 0.8070000410079956 -- 94th test, time elapsed 3.528831958770752 -- emperical power so far: 0.24468085106382978
tensor(10.3024, device='cuda:0')
pval: 0.00800000037997961 -- 95th test, time elapsed 3.684738874435425 -- emperical power so far: 0.25263157894736843
tensor(3.4082, device='cuda:0')
pval: 0.33900001645088196 -- 96th test, time elapsed 3.6333653926849365 -- emperical power so far: 0.25
tensor(10.3243, device='cuda:0')
pval: 0.015000000596046448 -- 97th test, time elapsed 3.5637364387512207 -- emperical power so far: 0.25773195876288657
tensor(2.2662, device='cuda:0')
pval: 0.5320000052452087 -- 98th test, time elapsed 3.5831198692321777 -- emperical power so far: 0.25510204081632654
tensor(2.4846, device='cuda:0')
pval: 0.48500001430511475 -- 99th test, time elapsed 3.659238815307617 -- emperical power so far: 0.25252525252525254
tensor(5.2832, device='cuda:0')
pval: 0.1550000011920929 -- 100th test, time elapsed 3.678550958633423 -- emperical power so far: 0.25
tensor(2.3681, device='cuda:0')
pval: 0.5090000033378601 -- 101th test, time elapsed 3.649864673614502 -- emperical power so far: 0.24752475247524752
tensor(3.6891, device='cuda:0')
pval: 0.29100000858306885 -- 102th test, time elapsed 3.6044929027557373 -- emperical power so far: 0.24509803921568626
tensor(5.6025, device='cuda:0')
pval: 0.15900000929832458 -- 103th test, time elapsed 3.629279136657715 -- emperical power so far: 0.24271844660194175
tensor(1.7608, device='cuda:0')
pval: 0.6030000448226929 -- 104th test, time elapsed 3.660579204559326 -- emperical power so far: 0.2403846153846154
