cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(23.5895, device='cuda:0')
pval: 0.03500000014901161 -- 195th test, time elapsed 3.3604276180267334 -- emperical power so far: 0.5333333333333333
tensor(19.7227, device='cuda:0')
pval: 0.0010000000474974513 -- 196th test, time elapsed 3.4107630252838135 -- emperical power so far: 0.5357142857142857
tensor(5.1008, device='cuda:0')
pval: 0.17100000381469727 -- 197th test, time elapsed 3.4323837757110596 -- emperical power so far: 0.5329949238578681
tensor(2.3577, device='cuda:0')
pval: 0.5210000276565552 -- 198th test, time elapsed 3.417797565460205 -- emperical power so far: 0.5303030303030303
tensor(13.3774, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 3.376272439956665 -- emperical power so far: 0.5326633165829145
tensor(9.5239, device='cuda:0')
pval: 0.02500000037252903 -- 200th test, time elapsed 3.3855650424957275 -- emperical power so far: 0.535
683.1132552623749


#########################################
sample size = 4000
tensor(12.2733, device='cuda:0')
pval: 0.006000000052154064 -- 1th test, time elapsed 3.6614415645599365 -- emperical power so far: 1.0
tensor(13.8610, device='cuda:0')
pval: 0.005000000353902578 -- 2th test, time elapsed 3.658020496368408 -- emperical power so far: 1.0
tensor(19.5308, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 3.7486143112182617 -- emperical power so far: 1.0
tensor(32.7084, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 3.653203248977661 -- emperical power so far: 1.0
tensor(10.1868, device='cuda:0')
pval: 0.017000000923871994 -- 5th test, time elapsed 3.63545823097229 -- emperical power so far: 1.0
tensor(12.0777, device='cuda:0')
pval: 0.007000000216066837 -- 6th test, time elapsed 3.6948964595794678 -- emperical power so far: 1.0
tensor(6.8105, device='cuda:0')
pval: 0.07800000160932541 -- 7th test, time elapsed 3.636383295059204 -- emperical power so far: 0.8571428571428571
tensor(23.2355, device='cuda:0')
pval: 0.0010000000474974513 -- 8th test, time elapsed 3.6500654220581055 -- emperical power so far: 0.875
tensor(7.3674, device='cuda:0')
pval: 0.05400000140070915 -- 9th test, time elapsed 3.6324172019958496 -- emperical power so far: 0.7777777777777778
tensor(12.2017, device='cuda:0')
pval: 0.005000000353902578 -- 10th test, time elapsed 3.670868158340454 -- emperical power so far: 0.8
tensor(6.0060, device='cuda:0')
pval: 0.14400000870227814 -- 11th test, time elapsed 3.645746946334839 -- emperical power so far: 0.7272727272727273
tensor(15.3856, device='cuda:0')
pval: 0.004000000189989805 -- 12th test, time elapsed 3.6412317752838135 -- emperical power so far: 0.75
tensor(15.2698, device='cuda:0')
pval: 0.004000000189989805 -- 13th test, time elapsed 3.6859259605407715 -- emperical power so far: 0.7692307692307693
tensor(25.6900, device='cuda:0')
pval: 0.0010000000474974513 -- 14th test, time elapsed 3.6733264923095703 -- emperical power so far: 0.7857142857142857
tensor(16.3774, device='cuda:0')
pval: 0.0010000000474974513 -- 15th test, time elapsed 3.71016263961792 -- emperical power so far: 0.8
tensor(6.6165, device='cuda:0')
pval: 0.06800000369548798 -- 16th test, time elapsed 3.7897634506225586 -- emperical power so far: 0.75
tensor(24.9114, device='cuda:0')
pval: 0.0010000000474974513 -- 17th test, time elapsed 3.6118369102478027 -- emperical power so far: 0.7647058823529411
tensor(17.0659, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 3.6818976402282715 -- emperical power so far: 0.7777777777777778
tensor(13.4802, device='cuda:0')
pval: 0.003000000026077032 -- 19th test, time elapsed 3.7691311836242676 -- emperical power so far: 0.7894736842105263
tensor(12.3609, device='cuda:0')
pval: 0.006000000052154064 -- 20th test, time elapsed 3.690702438354492 -- emperical power so far: 0.8
tensor(23.5182, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 3.622086763381958 -- emperical power so far: 0.8095238095238095
tensor(10.0628, device='cuda:0')
pval: 0.018000001087784767 -- 22th test, time elapsed 3.6838908195495605 -- emperical power so far: 0.8181818181818182
tensor(8.3511, device='cuda:0')
pval: 0.04100000113248825 -- 23th test, time elapsed 3.685638427734375 -- emperical power so far: 0.8260869565217391
tensor(15.4727, device='cuda:0')
pval: 0.005000000353902578 -- 24th test, time elapsed 3.7029929161071777 -- emperical power so far: 0.8333333333333334
tensor(14.4794, device='cuda:0')
pval: 0.003000000026077032 -- 25th test, time elapsed 3.694045066833496 -- emperical power so far: 0.84
tensor(12.5836, device='cuda:0')
pval: 0.004000000189989805 -- 26th test, time elapsed 3.662065267562866 -- emperical power so far: 0.8461538461538461
tensor(16.2105, device='cuda:0')
pval: 0.0010000000474974513 -- 27th test, time elapsed 3.648385524749756 -- emperical power so far: 0.8518518518518519
tensor(22.6627, device='cuda:0')
pval: 0.0010000000474974513 -- 28th test, time elapsed 3.679687738418579 -- emperical power so far: 0.8571428571428571
tensor(23.2640, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 3.641648292541504 -- emperical power so far: 0.8620689655172413
tensor(13.1620, device='cuda:0')
pval: 0.004000000189989805 -- 30th test, time elapsed 3.65938138961792 -- emperical power so far: 0.8666666666666667
tensor(15.2149, device='cuda:0')
pval: 0.0020000000949949026 -- 31th test, time elapsed 3.642496109008789 -- emperical power so far: 0.8709677419354839
tensor(4.0417, device='cuda:0')
pval: 0.26600000262260437 -- 32th test, time elapsed 3.654012680053711 -- emperical power so far: 0.84375
tensor(10.5171, device='cuda:0')
pval: 0.012000000104308128 -- 33th test, time elapsed 3.6220011711120605 -- emperical power so far: 0.8484848484848485
tensor(25.8175, device='cuda:0')
pval: 0.0010000000474974513 -- 34th test, time elapsed 3.6856791973114014 -- emperical power so far: 0.8529411764705882
tensor(9.2630, device='cuda:0')
pval: 0.02500000037252903 -- 35th test, time elapsed 3.7022387981414795 -- emperical power so far: 0.8571428571428571
tensor(5.0151, device='cuda:0')
pval: 0.1730000078678131 -- 36th test, time elapsed 3.731018304824829 -- emperical power so far: 0.8333333333333334
tensor(18.7820, device='cuda:0')
pval: 0.0010000000474974513 -- 37th test, time elapsed 3.652489423751831 -- emperical power so far: 0.8378378378378378
tensor(23.2846, device='cuda:0')
pval: 0.0010000000474974513 -- 38th test, time elapsed 3.6711747646331787 -- emperical power so far: 0.8421052631578947
tensor(15.2468, device='cuda:0')
pval: 0.0020000000949949026 -- 39th test, time elapsed 3.635953187942505 -- emperical power so far: 0.8461538461538461
tensor(20.0974, device='cuda:0')
pval: 0.0010000000474974513 -- 40th test, time elapsed 3.7022809982299805 -- emperical power so far: 0.85
tensor(13.9055, device='cuda:0')
pval: 0.005000000353902578 -- 41th test, time elapsed 3.6383697986602783 -- emperical power so far: 0.8536585365853658
tensor(3.2154, device='cuda:0')
pval: 0.3680000305175781 -- 42th test, time elapsed 3.6626856327056885 -- emperical power so far: 0.8333333333333334
tensor(10.2326, device='cuda:0')
pval: 0.012000000104308128 -- 43th test, time elapsed 3.646803140640259 -- emperical power so far: 0.8372093023255814
tensor(11.3730, device='cuda:0')
pval: 0.005000000353902578 -- 44th test, time elapsed 3.6850662231445312 -- emperical power so far: 0.8409090909090909
tensor(10.5482, device='cuda:0')
pval: 0.021000001579523087 -- 45th test, time elapsed 3.6550979614257812 -- emperical power so far: 0.8444444444444444
tensor(19.7127, device='cuda:0')
pval: 0.0010000000474974513 -- 46th test, time elapsed 3.6377484798431396 -- emperical power so far: 0.8478260869565217
tensor(12.0154, device='cuda:0')
pval: 0.010000000707805157 -- 47th test, time elapsed 3.6578197479248047 -- emperical power so far: 0.851063829787234
tensor(7.5804, device='cuda:0')
pval: 0.052000001072883606 -- 48th test, time elapsed 3.6378285884857178 -- emperical power so far: 0.8333333333333334
tensor(9.5465, device='cuda:0')
pval: 0.014000000432133675 -- 49th test, time elapsed 3.706907033920288 -- emperical power so far: 0.8367346938775511
tensor(10.5225, device='cuda:0')
pval: 0.00800000037997961 -- 50th test, time elapsed 3.642199993133545 -- emperical power so far: 0.84
tensor(29.5750, device='cuda:0')
pval: 0.0010000000474974513 -- 51th test, time elapsed 3.6865711212158203 -- emperical power so far: 0.8431372549019608
tensor(3.8823, device='cuda:0')
pval: 0.25600001215934753 -- 52th test, time elapsed 3.781520366668701 -- emperical power so far: 0.8269230769230769
tensor(10.9071, device='cuda:0')
pval: 0.012000000104308128 -- 53th test, time elapsed 3.6808061599731445 -- emperical power so far: 0.8301886792452831
tensor(14.3581, device='cuda:0')
pval: 0.006000000052154064 -- 54th test, time elapsed 3.660294532775879 -- emperical power so far: 0.8333333333333334
tensor(18.1829, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 3.6536381244659424 -- emperical power so far: 0.8363636363636363
tensor(20.2205, device='cuda:0')
pval: 0.0010000000474974513 -- 56th test, time elapsed 3.7029871940612793 -- emperical power so far: 0.8392857142857143
tensor(9.2102, device='cuda:0')
pval: 0.027000000700354576 -- 57th test, time elapsed 3.6279678344726562 -- emperical power so far: 0.8421052631578947
tensor(8.6888, device='cuda:0')
pval: 0.046000003814697266 -- 58th test, time elapsed 3.68049693107605 -- emperical power so far: 0.8448275862068966
tensor(17.6999, device='cuda:0')
pval: 0.0020000000949949026 -- 59th test, time elapsed 3.627450942993164 -- emperical power so far: 0.847457627118644
tensor(13.3499, device='cuda:0')
pval: 0.007000000216066837 -- 60th test, time elapsed 3.681546688079834 -- emperical power so far: 0.85
tensor(38.1482, device='cuda:0')
pval: 0.0010000000474974513 -- 61th test, time elapsed 3.6428308486938477 -- emperical power so far: 0.8524590163934426
tensor(10.8057, device='cuda:0')
pval: 0.01600000075995922 -- 62th test, time elapsed 3.6665022373199463 -- emperical power so far: 0.8548387096774194
tensor(21.2423, device='cuda:0')
pval: 0.0010000000474974513 -- 63th test, time elapsed 3.673734664916992 -- emperical power so far: 0.8571428571428571
tensor(5.5066, device='cuda:0')
pval: 0.14000000059604645 -- 64th test, time elapsed 3.707231283187866 -- emperical power so far: 0.84375
tensor(9.1133, device='cuda:0')
pval: 0.03200000151991844 -- 65th test, time elapsed 3.6667592525482178 -- emperical power so far: 0.8461538461538461
tensor(6.0138, device='cuda:0')
pval: 0.11300000548362732 -- 66th test, time elapsed 3.687772035598755 -- emperical power so far: 0.8333333333333334
tensor(23.1346, device='cuda:0')
pval: 0.0010000000474974513 -- 67th test, time elapsed 3.6519458293914795 -- emperical power so far: 0.835820895522388
tensor(11.3970, device='cuda:0')
pval: 0.012000000104308128 -- 68th test, time elapsed 3.7452921867370605 -- emperical power so far: 0.8382352941176471
tensor(14.8355, device='cuda:0')
pval: 0.0020000000949949026 -- 69th test, time elapsed 3.6592464447021484 -- emperical power so far: 0.8405797101449275
tensor(19.7148, device='cuda:0')
pval: 0.0020000000949949026 -- 70th test, time elapsed 3.605628728866577 -- emperical power so far: 0.8428571428571429
tensor(17.2514, device='cuda:0')
pval: 0.0020000000949949026 -- 71th test, time elapsed 3.6724891662597656 -- emperical power so far: 0.8450704225352113
tensor(5.0230, device='cuda:0')
pval: 0.17500001192092896 -- 72th test, time elapsed 3.7206130027770996 -- emperical power so far: 0.8333333333333334
tensor(4.7258, device='cuda:0')
pval: 0.19500000774860382 -- 73th test, time elapsed 3.649735689163208 -- emperical power so far: 0.821917808219178
tensor(7.3182, device='cuda:0')
pval: 0.07000000029802322 -- 74th test, time elapsed 3.665492296218872 -- emperical power so far: 0.8108108108108109
tensor(12.9037, device='cuda:0')
pval: 0.004000000189989805 -- 75th test, time elapsed 3.6429872512817383 -- emperical power so far: 0.8133333333333334
tensor(8.3112, device='cuda:0')
pval: 0.039000000804662704 -- 76th test, time elapsed 3.6398346424102783 -- emperical power so far: 0.8157894736842105
tensor(13.2004, device='cuda:0')
pval: 0.00800000037997961 -- 77th test, time elapsed 3.6717426776885986 -- emperical power so far: 0.8181818181818182
tensor(33.0375, device='cuda:0')
pval: 0.0010000000474974513 -- 78th test, time elapsed 3.6469972133636475 -- emperical power so far: 0.8205128205128205
tensor(20.4042, device='cuda:0')
pval: 0.0010000000474974513 -- 79th test, time elapsed 3.6691975593566895 -- emperical power so far: 0.8227848101265823
tensor(12.9636, device='cuda:0')
pval: 0.006000000052154064 -- 80th test, time elapsed 3.7006421089172363 -- emperical power so far: 0.825
tensor(10.3920, device='cuda:0')
pval: 0.021000001579523087 -- 81th test, time elapsed 3.6048672199249268 -- emperical power so far: 0.8271604938271605
tensor(5.7893, device='cuda:0')
pval: 0.11800000816583633 -- 82th test, time elapsed 3.6005027294158936 -- emperical power so far: 0.8170731707317073
tensor(16.4899, device='cuda:0')
pval: 0.0020000000949949026 -- 83th test, time elapsed 3.620364189147949 -- emperical power so far: 0.8192771084337349
tensor(16.6685, device='cuda:0')
pval: 0.003000000026077032 -- 84th test, time elapsed 3.6046142578125 -- emperical power so far: 0.8214285714285714
tensor(14.1845, device='cuda:0')
pval: 0.00800000037997961 -- 85th test, time elapsed 3.657467842102051 -- emperical power so far: 0.8235294117647058
tensor(13.0737, device='cuda:0')
pval: 0.003000000026077032 -- 86th test, time elapsed 3.6244170665740967 -- emperical power so far: 0.8255813953488372
tensor(6.0601, device='cuda:0')
pval: 0.09400000423192978 -- 87th test, time elapsed 3.6167190074920654 -- emperical power so far: 0.8160919540229885
tensor(19.7948, device='cuda:0')
pval: 0.0020000000949949026 -- 88th test, time elapsed 3.6780242919921875 -- emperical power so far: 0.8181818181818182
tensor(3.6029, device='cuda:0')
pval: 0.30100002884864807 -- 89th test, time elapsed 3.721398115158081 -- emperical power so far: 0.8089887640449438
tensor(26.3014, device='cuda:0')
pval: 0.0010000000474974513 -- 90th test, time elapsed 3.700113534927368 -- emperical power so far: 0.8111111111111111
tensor(16.5144, device='cuda:0')
pval: 0.0010000000474974513 -- 91th test, time elapsed 3.63297438621521 -- emperical power so far: 0.8131868131868132
tensor(9.2545, device='cuda:0')
pval: 0.023000001907348633 -- 92th test, time elapsed 3.6569483280181885 -- emperical power so far: 0.8152173913043478
tensor(3.6301, device='cuda:0')
pval: 0.3150000274181366 -- 93th test, time elapsed 3.628570079803467 -- emperical power so far: 0.8064516129032258
tensor(3.8019, device='cuda:0')
pval: 0.2800000011920929 -- 94th test, time elapsed 3.662809371948242 -- emperical power so far: 0.7978723404255319
tensor(17.7537, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 3.6372392177581787 -- emperical power so far: 0.8
tensor(14.9582, device='cuda:0')
pval: 0.004000000189989805 -- 96th test, time elapsed 3.656273126602173 -- emperical power so far: 0.8020833333333334
tensor(30.0742, device='cuda:0')
pval: 0.0010000000474974513 -- 97th test, time elapsed 3.6538631916046143 -- emperical power so far: 0.8041237113402062
tensor(11.6178, device='cuda:0')
pval: 0.017000000923871994 -- 98th test, time elapsed 3.6537461280822754 -- emperical power so far: 0.8061224489795918
tensor(10.8490, device='cuda:0')
pval: 0.017000000923871994 -- 99th test, time elapsed 3.6603188514709473 -- emperical power so far: 0.8080808080808081
tensor(11.0852, device='cuda:0')
pval: 0.009000000543892384 -- 100th test, time elapsed 3.650343418121338 -- emperical power so far: 0.81
tensor(10.7632, device='cuda:0')
pval: 0.01600000075995922 -- 101th test, time elapsed 3.7533347606658936 -- emperical power so far: 0.8118811881188119
tensor(11.5765, device='cuda:0')
pval: 0.013000000268220901 -- 102th test, time elapsed 3.645263671875 -- emperical power so far: 0.8137254901960784
tensor(8.8126, device='cuda:0')
pval: 0.04200000315904617 -- 103th test, time elapsed 3.6692962646484375 -- emperical power so far: 0.8155339805825242
