cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 1000
tensor(9.1378, device='cuda:0')
pval: 0.010000000707805157 -- 195th test, time elapsed 3.198044776916504 -- emperical power so far: 0.28717948717948716
tensor(13.2668, device='cuda:0')
pval: 0.004000000189989805 -- 196th test, time elapsed 3.211439371109009 -- emperical power so far: 0.29081632653061223
tensor(4.9478, device='cuda:0')
pval: 0.16500000655651093 -- 197th test, time elapsed 3.345008373260498 -- emperical power so far: 0.2893401015228426
tensor(7.9228, device='cuda:0')
pval: 0.052000001072883606 -- 198th test, time elapsed 3.1835086345672607 -- emperical power so far: 0.2878787878787879
tensor(3.3171, device='cuda:0')
pval: 0.34200000762939453 -- 199th test, time elapsed 3.16087007522583 -- emperical power so far: 0.2864321608040201
tensor(6.3000, device='cuda:0')
pval: 0.09200000762939453 -- 200th test, time elapsed 3.1896135807037354 -- emperical power so far: 0.285
650.005569934845


#########################################
sample size = 3000
tensor(18.6089, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 3.4969799518585205 -- emperical power so far: 1.0
tensor(11.7350, device='cuda:0')
pval: 0.00800000037997961 -- 2th test, time elapsed 3.537875175476074 -- emperical power so far: 1.0
tensor(23.4173, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 3.492614984512329 -- emperical power so far: 1.0
tensor(23.9131, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 3.611185312271118 -- emperical power so far: 1.0
tensor(3.7106, device='cuda:0')
pval: 0.2880000174045563 -- 5th test, time elapsed 3.5579512119293213 -- emperical power so far: 0.8
tensor(15.8551, device='cuda:0')
pval: 0.003000000026077032 -- 6th test, time elapsed 3.464421272277832 -- emperical power so far: 0.8333333333333334
tensor(15.5322, device='cuda:0')
pval: 0.0020000000949949026 -- 7th test, time elapsed 3.5303711891174316 -- emperical power so far: 0.8571428571428571
tensor(3.9279, device='cuda:0')
pval: 0.2800000011920929 -- 8th test, time elapsed 3.440922737121582 -- emperical power so far: 0.75
tensor(7.6297, device='cuda:0')
pval: 0.04400000348687172 -- 9th test, time elapsed 3.527937650680542 -- emperical power so far: 0.7777777777777778
tensor(13.9819, device='cuda:0')
pval: 0.0020000000949949026 -- 10th test, time elapsed 3.484999895095825 -- emperical power so far: 0.8
tensor(18.7468, device='cuda:0')
pval: 0.0020000000949949026 -- 11th test, time elapsed 3.4693822860717773 -- emperical power so far: 0.8181818181818182
tensor(7.9716, device='cuda:0')
pval: 0.0560000017285347 -- 12th test, time elapsed 3.493802070617676 -- emperical power so far: 0.75
tensor(5.7772, device='cuda:0')
pval: 0.125 -- 13th test, time elapsed 3.495025634765625 -- emperical power so far: 0.6923076923076923
tensor(20.8862, device='cuda:0')
pval: 0.0010000000474974513 -- 14th test, time elapsed 3.450662612915039 -- emperical power so far: 0.7142857142857143
tensor(9.2897, device='cuda:0')
pval: 0.018000001087784767 -- 15th test, time elapsed 3.5578572750091553 -- emperical power so far: 0.7333333333333333
tensor(15.4266, device='cuda:0')
pval: 0.003000000026077032 -- 16th test, time elapsed 3.456716775894165 -- emperical power so far: 0.75
tensor(5.3944, device='cuda:0')
pval: 0.13700000941753387 -- 17th test, time elapsed 3.4458656311035156 -- emperical power so far: 0.7058823529411765
tensor(22.0180, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 3.444844961166382 -- emperical power so far: 0.7222222222222222
tensor(13.4249, device='cuda:0')
pval: 0.007000000216066837 -- 19th test, time elapsed 3.4894309043884277 -- emperical power so far: 0.7368421052631579
tensor(8.3523, device='cuda:0')
pval: 0.03700000047683716 -- 20th test, time elapsed 3.458592176437378 -- emperical power so far: 0.75
tensor(20.2988, device='cuda:0')
pval: 0.0020000000949949026 -- 21th test, time elapsed 3.44867205619812 -- emperical power so far: 0.7619047619047619
tensor(17.2115, device='cuda:0')
pval: 0.0010000000474974513 -- 22th test, time elapsed 3.4642465114593506 -- emperical power so far: 0.7727272727272727
tensor(18.6284, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 3.42539381980896 -- emperical power so far: 0.782608695652174
tensor(12.8286, device='cuda:0')
pval: 0.0010000000474974513 -- 24th test, time elapsed 3.4456746578216553 -- emperical power so far: 0.7916666666666666
tensor(7.5152, device='cuda:0')
pval: 0.04400000348687172 -- 25th test, time elapsed 3.4582371711730957 -- emperical power so far: 0.8
tensor(9.0835, device='cuda:0')
pval: 0.032999999821186066 -- 26th test, time elapsed 3.4805688858032227 -- emperical power so far: 0.8076923076923077
tensor(17.8423, device='cuda:0')
pval: 0.0010000000474974513 -- 27th test, time elapsed 3.4565279483795166 -- emperical power so far: 0.8148148148148148
tensor(7.5007, device='cuda:0')
pval: 0.058000002056360245 -- 28th test, time elapsed 3.4791324138641357 -- emperical power so far: 0.7857142857142857
tensor(8.6683, device='cuda:0')
pval: 0.029000001028180122 -- 29th test, time elapsed 3.46079683303833 -- emperical power so far: 0.7931034482758621
tensor(5.1470, device='cuda:0')
pval: 0.17400000989437103 -- 30th test, time elapsed 3.458359956741333 -- emperical power so far: 0.7666666666666667
tensor(8.7087, device='cuda:0')
pval: 0.032999999821186066 -- 31th test, time elapsed 3.4561944007873535 -- emperical power so far: 0.7741935483870968
tensor(23.0941, device='cuda:0')
pval: 0.0010000000474974513 -- 32th test, time elapsed 3.5111446380615234 -- emperical power so far: 0.78125
tensor(14.8495, device='cuda:0')
pval: 0.0010000000474974513 -- 33th test, time elapsed 3.4646687507629395 -- emperical power so far: 0.7878787878787878
tensor(9.1485, device='cuda:0')
pval: 0.03400000184774399 -- 34th test, time elapsed 3.4448540210723877 -- emperical power so far: 0.7941176470588235
tensor(6.1504, device='cuda:0')
pval: 0.0950000062584877 -- 35th test, time elapsed 3.460440158843994 -- emperical power so far: 0.7714285714285715
tensor(2.5364, device='cuda:0')
pval: 0.4490000307559967 -- 36th test, time elapsed 3.4721837043762207 -- emperical power so far: 0.75
tensor(15.5552, device='cuda:0')
pval: 0.003000000026077032 -- 37th test, time elapsed 3.443434715270996 -- emperical power so far: 0.7567567567567568
tensor(11.5704, device='cuda:0')
pval: 0.010000000707805157 -- 38th test, time elapsed 3.4606096744537354 -- emperical power so far: 0.7631578947368421
tensor(14.9384, device='cuda:0')
pval: 0.003000000026077032 -- 39th test, time elapsed 3.4958629608154297 -- emperical power so far: 0.7692307692307693
tensor(29.5798, device='cuda:0')
pval: 0.0010000000474974513 -- 40th test, time elapsed 3.433560848236084 -- emperical power so far: 0.775
tensor(18.3459, device='cuda:0')
pval: 0.0010000000474974513 -- 41th test, time elapsed 3.4589338302612305 -- emperical power so far: 0.7804878048780488
tensor(3.6439, device='cuda:0')
pval: 0.3110000193119049 -- 42th test, time elapsed 3.4399938583374023 -- emperical power so far: 0.7619047619047619
tensor(1.3574, device='cuda:0')
pval: 0.7220000624656677 -- 43th test, time elapsed 3.455442428588867 -- emperical power so far: 0.7441860465116279
tensor(5.5658, device='cuda:0')
pval: 0.10900000482797623 -- 44th test, time elapsed 3.421511650085449 -- emperical power so far: 0.7272727272727273
tensor(36.5531, device='cuda:0')
pval: 0.0010000000474974513 -- 45th test, time elapsed 3.428407669067383 -- emperical power so far: 0.7333333333333333
tensor(6.2105, device='cuda:0')
pval: 0.09800000488758087 -- 46th test, time elapsed 3.53375244140625 -- emperical power so far: 0.717391304347826
tensor(5.5245, device='cuda:0')
pval: 0.13600000739097595 -- 47th test, time elapsed 3.4937610626220703 -- emperical power so far: 0.7021276595744681
tensor(20.2363, device='cuda:0')
pval: 0.0010000000474974513 -- 48th test, time elapsed 3.490621328353882 -- emperical power so far: 0.7083333333333334
tensor(12.8895, device='cuda:0')
pval: 0.00800000037997961 -- 49th test, time elapsed 3.5591204166412354 -- emperical power so far: 0.7142857142857143
tensor(7.5835, device='cuda:0')
pval: 0.04700000211596489 -- 50th test, time elapsed 3.4420392513275146 -- emperical power so far: 0.72
tensor(12.1350, device='cuda:0')
pval: 0.009000000543892384 -- 51th test, time elapsed 3.468249797821045 -- emperical power so far: 0.7254901960784313
tensor(10.4092, device='cuda:0')
pval: 0.020000001415610313 -- 52th test, time elapsed 3.4607126712799072 -- emperical power so far: 0.7307692307692307
tensor(3.1662, device='cuda:0')
pval: 0.3960000276565552 -- 53th test, time elapsed 3.4387354850769043 -- emperical power so far: 0.7169811320754716
tensor(13.3594, device='cuda:0')
pval: 0.005000000353902578 -- 54th test, time elapsed 3.5099658966064453 -- emperical power so far: 0.7222222222222222
tensor(6.6269, device='cuda:0')
pval: 0.09600000083446503 -- 55th test, time elapsed 3.4747772216796875 -- emperical power so far: 0.7090909090909091
tensor(17.0724, device='cuda:0')
pval: 0.003000000026077032 -- 56th test, time elapsed 3.45743727684021 -- emperical power so far: 0.7142857142857143
tensor(6.9652, device='cuda:0')
pval: 0.0820000022649765 -- 57th test, time elapsed 3.488579511642456 -- emperical power so far: 0.7017543859649122
tensor(8.7647, device='cuda:0')
pval: 0.030000001192092896 -- 58th test, time elapsed 3.5005369186401367 -- emperical power so far: 0.7068965517241379
tensor(12.6879, device='cuda:0')
pval: 0.005000000353902578 -- 59th test, time elapsed 3.488224506378174 -- emperical power so far: 0.711864406779661
tensor(20.8428, device='cuda:0')
pval: 0.0010000000474974513 -- 60th test, time elapsed 3.501650094985962 -- emperical power so far: 0.7166666666666667
tensor(16.9963, device='cuda:0')
pval: 0.0020000000949949026 -- 61th test, time elapsed 3.4531948566436768 -- emperical power so far: 0.7213114754098361
tensor(2.1331, device='cuda:0')
pval: 0.5370000004768372 -- 62th test, time elapsed 3.427967071533203 -- emperical power so far: 0.7096774193548387
tensor(23.7535, device='cuda:0')
pval: 0.0010000000474974513 -- 63th test, time elapsed 3.4454877376556396 -- emperical power so far: 0.7142857142857143
tensor(6.7236, device='cuda:0')
pval: 0.0950000062584877 -- 64th test, time elapsed 3.4381730556488037 -- emperical power so far: 0.703125
tensor(29.9561, device='cuda:0')
pval: 0.0010000000474974513 -- 65th test, time elapsed 3.451850652694702 -- emperical power so far: 0.7076923076923077
tensor(13.5371, device='cuda:0')
pval: 0.005000000353902578 -- 66th test, time elapsed 3.459743022918701 -- emperical power so far: 0.7121212121212122
tensor(10.2462, device='cuda:0')
pval: 0.01900000125169754 -- 67th test, time elapsed 3.4959230422973633 -- emperical power so far: 0.7164179104477612
tensor(5.9696, device='cuda:0')
pval: 0.1080000028014183 -- 68th test, time elapsed 3.4493408203125 -- emperical power so far: 0.7058823529411765
tensor(17.8272, device='cuda:0')
pval: 0.0010000000474974513 -- 69th test, time elapsed 3.4748525619506836 -- emperical power so far: 0.7101449275362319
tensor(16.5353, device='cuda:0')
pval: 0.0020000000949949026 -- 70th test, time elapsed 3.480527877807617 -- emperical power so far: 0.7142857142857143
tensor(10.5331, device='cuda:0')
pval: 0.017000000923871994 -- 71th test, time elapsed 3.4461472034454346 -- emperical power so far: 0.7183098591549296
tensor(11.8631, device='cuda:0')
pval: 0.010000000707805157 -- 72th test, time elapsed 3.5517327785491943 -- emperical power so far: 0.7222222222222222
tensor(15.0670, device='cuda:0')
pval: 0.0010000000474974513 -- 73th test, time elapsed 3.517272472381592 -- emperical power so far: 0.726027397260274
tensor(9.6817, device='cuda:0')
pval: 0.020000001415610313 -- 74th test, time elapsed 3.4896042346954346 -- emperical power so far: 0.7297297297297297
tensor(17.0238, device='cuda:0')
pval: 0.0010000000474974513 -- 75th test, time elapsed 3.452162027359009 -- emperical power so far: 0.7333333333333333
tensor(6.5243, device='cuda:0')
pval: 0.07800000160932541 -- 76th test, time elapsed 3.4175422191619873 -- emperical power so far: 0.7236842105263158
tensor(5.0163, device='cuda:0')
pval: 0.18000000715255737 -- 77th test, time elapsed 3.4192867279052734 -- emperical power so far: 0.7142857142857143
tensor(12.1809, device='cuda:0')
pval: 0.009000000543892384 -- 78th test, time elapsed 3.4426021575927734 -- emperical power so far: 0.717948717948718
tensor(3.7270, device='cuda:0')
pval: 0.3050000071525574 -- 79th test, time elapsed 3.4479568004608154 -- emperical power so far: 0.7088607594936709
tensor(25.2024, device='cuda:0')
pval: 0.0010000000474974513 -- 80th test, time elapsed 3.4468021392822266 -- emperical power so far: 0.7125
tensor(2.9906, device='cuda:0')
pval: 0.4090000092983246 -- 81th test, time elapsed 3.5069026947021484 -- emperical power so far: 0.7037037037037037
tensor(5.9928, device='cuda:0')
pval: 0.11000000685453415 -- 82th test, time elapsed 3.4856112003326416 -- emperical power so far: 0.6951219512195121
tensor(4.3516, device='cuda:0')
pval: 0.23500001430511475 -- 83th test, time elapsed 3.4617855548858643 -- emperical power so far: 0.6867469879518072
tensor(3.9006, device='cuda:0')
pval: 0.25699999928474426 -- 84th test, time elapsed 3.5123977661132812 -- emperical power so far: 0.6785714285714286
tensor(6.9727, device='cuda:0')
pval: 0.07000000029802322 -- 85th test, time elapsed 3.509182929992676 -- emperical power so far: 0.6705882352941176
tensor(10.2507, device='cuda:0')
pval: 0.021000001579523087 -- 86th test, time elapsed 3.491133689880371 -- emperical power so far: 0.6744186046511628
tensor(6.5385, device='cuda:0')
pval: 0.09200000762939453 -- 87th test, time elapsed 3.4854631423950195 -- emperical power so far: 0.6666666666666666
tensor(13.5413, device='cuda:0')
pval: 0.007000000216066837 -- 88th test, time elapsed 3.5394954681396484 -- emperical power so far: 0.6704545454545454
tensor(12.3610, device='cuda:0')
pval: 0.00800000037997961 -- 89th test, time elapsed 3.5473337173461914 -- emperical power so far: 0.6741573033707865
tensor(1.9247, device='cuda:0')
pval: 0.578000009059906 -- 90th test, time elapsed 3.5001535415649414 -- emperical power so far: 0.6666666666666666
tensor(12.6643, device='cuda:0')
pval: 0.006000000052154064 -- 91th test, time elapsed 3.498105525970459 -- emperical power so far: 0.6703296703296703
tensor(7.5599, device='cuda:0')
pval: 0.0650000050663948 -- 92th test, time elapsed 3.539069652557373 -- emperical power so far: 0.6630434782608695
tensor(8.5103, device='cuda:0')
pval: 0.03800000250339508 -- 93th test, time elapsed 3.504913806915283 -- emperical power so far: 0.6666666666666666
tensor(4.7453, device='cuda:0')
pval: 0.1720000058412552 -- 94th test, time elapsed 3.4955592155456543 -- emperical power so far: 0.6595744680851063
tensor(17.0156, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 3.498702049255371 -- emperical power so far: 0.6631578947368421
tensor(11.0964, device='cuda:0')
pval: 0.006000000052154064 -- 96th test, time elapsed 3.4658045768737793 -- emperical power so far: 0.6666666666666666
tensor(10.0848, device='cuda:0')
pval: 0.01900000125169754 -- 97th test, time elapsed 3.4925413131713867 -- emperical power so far: 0.6701030927835051
tensor(14.1380, device='cuda:0')
pval: 0.0020000000949949026 -- 98th test, time elapsed 3.469491958618164 -- emperical power so far: 0.673469387755102
tensor(14.9275, device='cuda:0')
pval: 0.004000000189989805 -- 99th test, time elapsed 3.4742963314056396 -- emperical power so far: 0.6767676767676768
tensor(2.8753, device='cuda:0')
pval: 0.4140000343322754 -- 100th test, time elapsed 3.4953835010528564 -- emperical power so far: 0.67
tensor(3.2356, device='cuda:0')
pval: 0.3540000021457672 -- 101th test, time elapsed 3.498610019683838 -- emperical power so far: 0.6633663366336634
tensor(3.1797, device='cuda:0')
pval: 0.3700000047683716 -- 102th test, time elapsed 3.4691643714904785 -- emperical power so far: 0.6568627450980392
tensor(21.0817, device='cuda:0')
pval: 0.0010000000474974513 -- 103th test, time elapsed 3.473008155822754 -- emperical power so far: 0.6601941747572816
