cuda:1
lapu_ell2
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(0.0055, device='cuda:1')
pval: 0.0010000000474974513 -- 194th test, time elapsed 2.450005531311035 -- emperical power so far: 0.7216494845360825
tensor(0.0049, device='cuda:1')
pval: 0.0010000000474974513 -- 195th test, time elapsed 2.4314095973968506 -- emperical power so far: 0.7230769230769231
tensor(0.0014, device='cuda:1')
pval: 0.04000000283122063 -- 196th test, time elapsed 2.4182498455047607 -- emperical power so far: 0.7244897959183674
tensor(0.0046, device='cuda:1')
pval: 0.0010000000474974513 -- 197th test, time elapsed 2.4546995162963867 -- emperical power so far: 0.7258883248730964
tensor(0.0024, device='cuda:1')
pval: 0.006000000052154064 -- 198th test, time elapsed 2.464256763458252 -- emperical power so far: 0.7272727272727273
tensor(0.0023, device='cuda:1')
pval: 0.00800000037997961 -- 199th test, time elapsed 2.4473459720611572 -- emperical power so far: 0.7286432160804021
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 200th test, time elapsed 2.4659719467163086 -- emperical power so far: 0.73
501.3064408302307


#########################################
sample size = 4000
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 1th test, time elapsed 2.7272140979766846 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.003000000026077032 -- 2th test, time elapsed 2.939075231552124 -- emperical power so far: 1.0
tensor(0.0041, device='cuda:1')
pval: 0.0010000000474974513 -- 3th test, time elapsed 2.8779001235961914 -- emperical power so far: 1.0
tensor(0.0007, device='cuda:1')
pval: 0.039000000804662704 -- 4th test, time elapsed 2.8919594287872314 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.004000000189989805 -- 5th test, time elapsed 2.8378374576568604 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0020000000949949026 -- 6th test, time elapsed 2.877648115158081 -- emperical power so far: 1.0
tensor(0.0010, device='cuda:1')
pval: 0.014000000432133675 -- 7th test, time elapsed 2.832932710647583 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 8th test, time elapsed 2.8872663974761963 -- emperical power so far: 1.0
tensor(0.0070, device='cuda:1')
pval: 0.0010000000474974513 -- 9th test, time elapsed 2.875627040863037 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 10th test, time elapsed 2.922894239425659 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 11th test, time elapsed 2.9234185218811035 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.003000000026077032 -- 12th test, time elapsed 2.8468680381774902 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 13th test, time elapsed 2.935490369796753 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 14th test, time elapsed 2.8542215824127197 -- emperical power so far: 1.0
tensor(0.0042, device='cuda:1')
pval: 0.0010000000474974513 -- 15th test, time elapsed 2.697866916656494 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.004000000189989805 -- 16th test, time elapsed 2.9472460746765137 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 17th test, time elapsed 2.8460135459899902 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0020000000949949026 -- 18th test, time elapsed 2.8932113647460938 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 19th test, time elapsed 2.8660848140716553 -- emperical power so far: 1.0
tensor(0.0041, device='cuda:1')
pval: 0.0010000000474974513 -- 20th test, time elapsed 2.859323501586914 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 21th test, time elapsed 2.9149234294891357 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 22th test, time elapsed 2.868321657180786 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 23th test, time elapsed 2.8797762393951416 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0020000000949949026 -- 24th test, time elapsed 2.8488807678222656 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 25th test, time elapsed 2.917476177215576 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.004000000189989805 -- 26th test, time elapsed 2.846116065979004 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0010000000474974513 -- 27th test, time elapsed 2.8628199100494385 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0020000000949949026 -- 28th test, time elapsed 2.848372459411621 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 29th test, time elapsed 2.8362295627593994 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 30th test, time elapsed 2.806180477142334 -- emperical power so far: 1.0
tensor(0.0008, device='cuda:1')
pval: 0.021000001579523087 -- 31th test, time elapsed 2.6834957599639893 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 32th test, time elapsed 2.9057912826538086 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.004000000189989805 -- 33th test, time elapsed 2.8839499950408936 -- emperical power so far: 1.0
tensor(0.0007, device='cuda:1')
pval: 0.03700000047683716 -- 34th test, time elapsed 2.9111104011535645 -- emperical power so far: 1.0
tensor(0.0066, device='cuda:1')
pval: 0.0010000000474974513 -- 35th test, time elapsed 2.950537919998169 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 36th test, time elapsed 2.8956987857818604 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 37th test, time elapsed 2.873652935028076 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0020000000949949026 -- 38th test, time elapsed 2.8602070808410645 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 39th test, time elapsed 2.8888444900512695 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.003000000026077032 -- 40th test, time elapsed 2.869638204574585 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 41th test, time elapsed 2.855189561843872 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 42th test, time elapsed 2.7202162742614746 -- emperical power so far: 1.0
tensor(0.0009, device='cuda:1')
pval: 0.020000001415610313 -- 43th test, time elapsed 2.787891387939453 -- emperical power so far: 1.0
tensor(0.0036, device='cuda:1')
pval: 0.0010000000474974513 -- 44th test, time elapsed 2.7462127208709717 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 45th test, time elapsed 2.8706061840057373 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 46th test, time elapsed 2.8573732376098633 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 47th test, time elapsed 2.9858288764953613 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 48th test, time elapsed 2.9053404331207275 -- emperical power so far: 1.0
tensor(0.0049, device='cuda:1')
pval: 0.0010000000474974513 -- 49th test, time elapsed 2.8537580966949463 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.003000000026077032 -- 50th test, time elapsed 2.9045674800872803 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.004000000189989805 -- 51th test, time elapsed 2.9043686389923096 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 52th test, time elapsed 2.9442756175994873 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0020000000949949026 -- 53th test, time elapsed 2.9727256298065186 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 54th test, time elapsed 2.893418073654175 -- emperical power so far: 1.0
tensor(0.0050, device='cuda:1')
pval: 0.0010000000474974513 -- 55th test, time elapsed 2.8955271244049072 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 56th test, time elapsed 2.8964202404022217 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0020000000949949026 -- 57th test, time elapsed 2.861438274383545 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.007000000216066837 -- 58th test, time elapsed 2.880690097808838 -- emperical power so far: 1.0
tensor(0.0010, device='cuda:1')
pval: 0.014000000432133675 -- 59th test, time elapsed 2.8423514366149902 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 60th test, time elapsed 2.878404140472412 -- emperical power so far: 1.0
tensor(0.0038, device='cuda:1')
pval: 0.0010000000474974513 -- 61th test, time elapsed 2.8565547466278076 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 62th test, time elapsed 2.8956379890441895 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 63th test, time elapsed 2.9329144954681396 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.003000000026077032 -- 64th test, time elapsed 2.869137763977051 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 65th test, time elapsed 2.8720483779907227 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 66th test, time elapsed 2.888829469680786 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 67th test, time elapsed 2.935636520385742 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 68th test, time elapsed 2.8430309295654297 -- emperical power so far: 1.0
tensor(0.0011, device='cuda:1')
pval: 0.007000000216066837 -- 69th test, time elapsed 2.881300210952759 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 70th test, time elapsed 2.85296368598938 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 71th test, time elapsed 2.887843608856201 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 72th test, time elapsed 2.872497320175171 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 73th test, time elapsed 2.8912951946258545 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 74th test, time elapsed 2.8620285987854004 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.003000000026077032 -- 75th test, time elapsed 2.891024351119995 -- emperical power so far: 1.0
tensor(0.0033, device='cuda:1')
pval: 0.0010000000474974513 -- 76th test, time elapsed 2.8697428703308105 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.007000000216066837 -- 77th test, time elapsed 2.8614919185638428 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 78th test, time elapsed 2.8861007690429688 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.005000000353902578 -- 79th test, time elapsed 2.8951992988586426 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 80th test, time elapsed 2.858557939529419 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 81th test, time elapsed 2.893900156021118 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0020000000949949026 -- 82th test, time elapsed 2.896989345550537 -- emperical power so far: 1.0
tensor(0.0043, device='cuda:1')
pval: 0.0010000000474974513 -- 83th test, time elapsed 2.9917941093444824 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 84th test, time elapsed 2.8831701278686523 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 85th test, time elapsed 2.8882946968078613 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0020000000949949026 -- 86th test, time elapsed 2.8638412952423096 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 87th test, time elapsed 2.9038612842559814 -- emperical power so far: 1.0
tensor(0.0040, device='cuda:1')
pval: 0.0010000000474974513 -- 88th test, time elapsed 2.885242223739624 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 89th test, time elapsed 2.893799066543579 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 90th test, time elapsed 2.850087881088257 -- emperical power so far: 1.0
tensor(0.0047, device='cuda:1')
pval: 0.0010000000474974513 -- 91th test, time elapsed 2.892732858657837 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 92th test, time elapsed 2.8910539150238037 -- emperical power so far: 1.0
tensor(0.0005, device='cuda:1')
pval: 0.07300000637769699 -- 93th test, time elapsed 2.9583637714385986 -- emperical power so far: 0.989247311827957
tensor(0.0014, device='cuda:1')
pval: 0.006000000052154064 -- 94th test, time elapsed 2.8542964458465576 -- emperical power so far: 0.9893617021276596
tensor(0.0013, device='cuda:1')
pval: 0.004000000189989805 -- 95th test, time elapsed 2.9022693634033203 -- emperical power so far: 0.9894736842105263
tensor(0.0005, device='cuda:1')
pval: 0.07000000029802322 -- 96th test, time elapsed 2.8573436737060547 -- emperical power so far: 0.9791666666666666
tensor(0.0013, device='cuda:1')
pval: 0.010000000707805157 -- 97th test, time elapsed 2.8853096961975098 -- emperical power so far: 0.979381443298969
tensor(0.0013, device='cuda:1')
pval: 0.010000000707805157 -- 98th test, time elapsed 2.856853485107422 -- emperical power so far: 0.9795918367346939
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 99th test, time elapsed 2.8903305530548096 -- emperical power so far: 0.9797979797979798
tensor(0.0007, device='cuda:1')
pval: 0.03500000014901161 -- 100th test, time elapsed 2.8983113765716553 -- emperical power so far: 0.98
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 101th test, time elapsed 2.8926703929901123 -- emperical power so far: 0.9801980198019802
tensor(0.0021, device='cuda:1')
pval: 0.0020000000949949026 -- 102th test, time elapsed 2.9100654125213623 -- emperical power so far: 0.9803921568627451
tensor(0.0008, device='cuda:1')
pval: 0.030000001192092896 -- 103th test, time elapsed 2.930002212524414 -- emperical power so far: 0.9805825242718447
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 104th test, time elapsed 2.890727996826172 -- emperical power so far: 0.9807692307692307
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 105th test, time elapsed 2.8764700889587402 -- emperical power so far: 0.9809523809523809
tensor(0.0039, device='cuda:1')
pval: 0.0010000000474974513 -- 106th test, time elapsed 2.9285545349121094 -- emperical power so far: 0.9811320754716981
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 107th test, time elapsed 2.8932626247406006 -- emperical power so far: 0.9813084112149533
tensor(0.0047, device='cuda:1')
pval: 0.0010000000474974513 -- 108th test, time elapsed 2.8892860412597656 -- emperical power so far: 0.9814814814814815
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 109th test, time elapsed 2.8694546222686768 -- emperical power so far: 0.981651376146789
tensor(0.0034, device='cuda:1')
